listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
18698594,housing,https://housing.com/rent/18698594-550-sqft-1-bhk-independent-floor-on-rent-in-whitefield-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Phase 1, Whitefield",Bengaluru,"Phase 1, Whitefield, Bangalore East, Bengaluru",independent floor,1,1,550,built-up,,full,null year,"0 open, 1 closed",Lift; Parking; Water Supply; Gas Pipeline,21000,50000,0,,0,21000,,Bachelor,owner,Tanya,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,38.18,23000,full
18704010,housing,https://housing.com/rent/18704010-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"D mart, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,1 year,No Parking,Lift; Power Backup; Water Supply,18000,36000,1000,false,18000,,,Bachelor,broker,SHIVA SHAKTHI REAL ESTATE AGENCY,,carpet area 650 sq.ft; floor & per-listing lease set not in list data; phone login-walled,25.71,20680,lower-bound
18804315,housing,https://housing.com/rent/18804315-600-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"D mart, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,No Parking,Water Supply,19000,38000,1000,false,19000,,,Bachelor,broker,SHIVA SHAKTHI REAL ESTATE AGENCY,,floor & per-listing lease set not in list data; phone login-walled,31.67,21773.33,lower-bound
18812227,housing,https://housing.com/rent/18812227-250-sqft-1-rk-independent-floor-on-rent-in-indira-nagar-bengaluru-v2,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Stage 3, Indira Nagar",Bengaluru,"Stage 3, Indira Nagar, Old Madras Road, Bengaluru",independent floor,1 RK,1,250,built-up,,full,0 year,No Parking,Water Supply,22000,50000,0,,22000,22000,,Bachelor,broker,Indrakumar,,1 RK studio (no separate bedroom); floor & per-listing lease set not in list data; phone login-walled,88,25916.67,full
18868483,housing,https://housing.com/rent/18868483-550-sqft-1-rk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 RK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Go Green Homes MD Block 307, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1 RK,1,550,built-up,,full,3 years,No Parking,Gated Community; Water Supply,16500,33000,0,,0,16500,,Bachelor,broker,Go green Homes,,1 RK studio (no separate bedroom); carpet area 520 sq.ft; floor & per-listing lease set not in list data; phone login-walled,30,18040,full
18872283,housing,https://housing.com/rent/18872283-600-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Bharathi Layout, S.G. Palya",Bengaluru,"I Residency, Bharathi Layout, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking,22000,50000,0,,0,,,Bachelor,broker,NJ HOMES,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36.67,22250,lower-bound
18874148,housing,https://housing.com/rent/18874148-750-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,750,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Water Supply,16500,40000,500,false,16500,16500,,Bachelor,broker,Shri Lakshmi Venkateswara real estate,,carpet area 700 sq.ft; floor & per-listing lease set not in list data; phone login-walled,22,19950,full
18919328,housing,https://housing.com/rent/18919328-750-sqft-1-bhk-apartment-on-rent-in-electronic-city-phase-ii-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Electronic City Phase 2, Bengaluru",Bengaluru,"Naidu layout, Electronic City Phase 2, South Bangalore, Bengaluru",apartment,1,1,750,built-up,,full,3 years,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,20000,37500,0,,0,,,Bachelor,owner,Manoj,,carpet area 700 sq.ft; floor & per-listing lease set not in list data; phone login-walled,26.67,20187.5,lower-bound
18936966,housing,https://housing.com/rent/18936966-600-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,"0 open, 1 closed",Parking,18000,45000,500,false,18000,18000,,Bachelor,broker,V S Real Estate,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,30,21725,full
18944369,housing,https://housing.com/rent/18944369-280-sqft-1-rk-independent-house-on-rent-in-dodda-nekkundi-bengaluru-v2,1 RK Fully Furnished Independent House,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",independent house,1 RK,1,280,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Water Supply; Gas Pipeline,15000,30000,1500,false,0,15000,,Bachelor,owner,RADHA KRISHNA,,1 RK studio (no separate bedroom); carpet area 240 sq.ft; floor & per-listing lease set not in list data; phone login-walled,53.57,17900,full
18976272,housing,https://housing.com/rent/18976272-640-sqft-1-bhk-apartment-on-rent-in-sadduguntepalya-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Brindavan Nagar, S.G. Palya",Bengaluru,"GO GREEN HOMES D block Btm 1stage Tavarekere, Brindavan Nagar, S.G. Palya, South Bangalore, Bengaluru",apartment,1,1,640,built-up,,full,1 year,"1 open, 0 closed",Lift; Parking; Power Backup,18500,18500,0,,0,,,Bachelor,broker,Go green Homes,,carpet area 620 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.91,18592.5,lower-bound
18991786,housing,https://housing.com/rent/18991786-850-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v3,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,850,built-up,,full,1 year,"1 open, 1 closed",Parking,20000,40000,1000,false,20000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,floor & per-listing lease set not in list data; phone login-walled,23.53,22866.67,lower-bound
19046962,housing,https://housing.com/rent/19046962-825-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,825,built-up,,full,8 years,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Gated Community,22000,40000,0,,20000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,26.67,23866.67,lower-bound
19085739,housing,https://housing.com/rent/19085739-500-sqft-1-bhk-apartment-on-rent-in-talaghattapura-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Talaghattapura, Bengaluru",Bengaluru,"Provident Park Square Phase 1, Talaghattapura, South Bangalore, Bengaluru",apartment,1,1,500,built-up,,full,2 years,"1 open, 0 closed",Gym; Lift; Parking; Power Backup; Intercom; Sports Facility; Kids Area; Gated Community; Water Supply,20000,100000,0,,26000,,,Bachelor,broker,GR enterprise,,floor & per-listing lease set not in list data; phone login-walled,40,22666.67,lower-bound
19094070,housing,https://housing.com/rent/19094070-750-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Chandan, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,750,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Intercom; Gated Community; Water Supply,22000,44000,0,,22000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 700 sq.ft; floor & per-listing lease set not in list data; phone login-walled,29.33,24053.33,lower-bound
19094180,housing,https://housing.com/rent/19094180-850-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Chandan puni, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,850,built-up,,full,0 year,"1 open, 1 closed",Parking,22000,46000,1000,false,23000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,25.88,25146.67,lower-bound
19113539,housing,https://housing.com/rent/19113539-650-sqft-1-bhk-apartment-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Silicon Town, Electronic City",Bengaluru,"Silicon Town, Electronic City, South Bangalore, Bengaluru",apartment,1,1,650,built-up,,full,2 years,No Parking,Gym; Lift; Power Backup; Water Supply,19000,50000,0,,0,,,Bachelor,owner,Albin,,carpet area 600 sq.ft; floor & per-listing lease set not in list data; phone login-walled,29.23,19250,lower-bound
19174433,housing,https://housing.com/rent/19174433-250-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Divine Homes, Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,250,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply; Gas Pipeline,15499,30998,1500,false,15499,10000,,Bachelor,broker,MR Properties ,,1 RK studio (no separate bedroom); carpet area 200 sq.ft; floor & per-listing lease set not in list data; phone login-walled,62,19278.91,full
19177973,housing,https://housing.com/rent/19177973-200-sqft-1-rk-apartment-on-rent-in-koramangala-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"1st Block, Koramangala",Bengaluru,"Maruti, 1st Block, Koramangala, South Bangalore, Bengaluru",apartment,1 RK,1,200,built-up,,full,0 year,"null open, 1 closed",Parking; Power Backup; Water Supply,15000,30000,1000,false,0,,,Bachelor,owner,Baskar,,1 RK studio (no separate bedroom); carpet area 180 sq.ft; floor & per-listing lease set not in list data; phone login-walled,75,16150,lower-bound
19194817,housing,https://housing.com/rent/19194817-400-sqft-1-bhk-apartment-on-rent-in-kadugodi-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"V S Reddy Colony, Kadugodi",Bengaluru,"V S Reddy Colony, Kadugodi, Bangalore East, Bengaluru",apartment,1,1,400,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply; Gas Pipeline,22000,44000,0,,0,22000,,Bachelor,broker,Rakesh Kamble,,carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,55,24053.33,full
19211681,housing,https://housing.com/rent/19211681-600-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Bus stop tavrakera, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,No Parking,Lift; Water Supply,21000,42000,500,false,21000,,,Bachelor,broker,SHIVA SHAKTHI REAL ESTATE AGENCY,,carpet area 450 sq.ft; floor & per-listing lease set not in list data; phone login-walled,35,23460,lower-bound
19212223,housing,https://housing.com/rent/19212223-500-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Rr swarj, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,500,built-up,,full,0 year,No Parking,Lift; Power Backup; Water Supply,21000,46000,1000,false,23000,,,Bachelor,broker,SHIVA SHAKTHI REAL ESTATE AGENCY,,carpet area 450 sq.ft; floor & per-listing lease set not in list data; phone login-walled,42,24146.67,lower-bound
19246111,housing,https://housing.com/rent/19246111-500-sqft-1-rk-apartment-on-rent-in-mahadevapura-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"A Narayanapura, Mahadevapura",Bengaluru,"A Narayanapura, Mahadevapura, Bangalore East, Bengaluru",apartment,1 RK,1,500,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Garden; Water Supply; Gas Pipeline,18000,60000,2000,false,18000,,,Bachelor,broker,Surya vinod,,1 RK studio (no separate bedroom); carpet area 420 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36,21800,lower-bound
19253600,housing,https://housing.com/rent/19253600-430-sqft-1-rk-apartment-on-rent-in-thirumalashettyhally-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Phase 1, Thirumalashettyhally",Bengaluru,"Provident Capella, Phase 1, Thirumalashettyhally, Bangalore East, Bengaluru",apartment,1 RK,1,430,built-up,,full,0 year,No Parking,Pool; Gym; Lift; Power Backup; Intercom; Pet Allowed; Garden; Sports Facility; Kids Area; Gated Community; Water Supply; Gas Pipeline,20000,100000,0,,0,30000,,Bachelor,owner,Seetharam Avadhanam,,1 RK studio (no separate bedroom); carpet area 429 sq.ft; floor & per-listing lease set not in list data; phone login-walled,46.51,23000,full
19266542,housing,https://housing.com/rent/19266542-850-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Shiva, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,850,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Intercom; Gated Community; Water Supply,20000,30000,1000,false,10000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,23.53,21983.33,lower-bound
19266972,housing,https://housing.com/rent/19266972-600-sqft-1-bhk-independent-house-on-rent-in-sadduguntepalya-bengaluru-v2,1 BHK Fully Furnished Independent House,2026-06-18,,"Venkateshwara Layout, S.G. Palya",Bengaluru,"Venkateshwara Layout, S.G. Palya, Bannerghatta Road, Bengaluru",independent house,1,1,600,built-up,,full,4 years,"1 open, 1 closed",Gym; Parking; Gated Community; Water Supply; Gas Pipeline,20000,35000,0,,0,20000,,Bachelor,owner,Chetan,,carpet area 580 sq.ft; floor & per-listing lease set not in list data; phone login-walled,33.33,21841.67,full
19279954,housing,https://housing.com/rent/19279954-524-sqft-1-bhk-apartment-on-rent-in-mallasandra-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Mallasandra, Bengaluru",Bengaluru,"Provident Park Square Phase 1, Mallasandra, South Bangalore, Bengaluru",apartment,1,1,524,built-up,,full,2 years,"0 open, 1 closed",Parking,22000,80000,0,,22000,,,Bachelor,broker,GR enterprise,,floor & per-listing lease set not in list data; phone login-walled,41.98,24233.33,lower-bound
19336680,housing,https://housing.com/rent/19336680-1300-sqft-1-bhk-independent-house-on-rent-in-k-r-puram-bengaluru-v2,1 BHK Fully Furnished Independent House,2026-06-18,,"Sai Colony, K R Puram",Bengaluru,"Shobha Gopinath, Sai Colony, K R Puram, Bangalore East, Bengaluru",independent house,1,1,1300,built-up,,full,0 year,"2 open, 1 closed",Parking; Power Backup; Pet Allowed; Water Supply; Gas Pipeline,18000,36000,0,,0,18000,,Bachelor,owner,Gopinath V,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,13.85,19680,full
19343725,housing,https://housing.com/rent/19343725-550-sqft-1-bhk-apartment-on-rent-in-whitefield-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Phase 1, Whitefield",Bengaluru,"Snowwhite, Phase 1, Whitefield, Bangalore East, Bengaluru",apartment,1,1,550,built-up,,full,0 year,"0 open, 1 closed",Lift; Parking; Power Backup; Water Supply,18000,45000,0,,0,,,Bachelor,owner,Sihi,,carpet area 549 sq.ft; floor & per-listing lease set not in list data; phone login-walled,32.73,18225,lower-bound
19350413,housing,https://housing.com/rent/19350413-850-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Chandan, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,850,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Gated Community; Water Supply,20000,40000,1000,false,20000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,23.53,22866.67,lower-bound
19366281,housing,https://housing.com/rent/19366281-400-sqft-1-bhk-apartment-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Phase I, Electronic City",Bengaluru,"Phase I, Electronic City, South Bangalore, Bengaluru",apartment,1,1,400,built-up,,full,0 year,"1 open, 1 closed",Lift; Parking; Power Backup; Water Supply,18000,40000,0,,0,,,Bachelor,owner,Lekha Thakkar,,carpet area 260 sq.ft; floor & per-listing lease set not in list data; phone login-walled,45,18200,lower-bound
19371325,housing,https://housing.com/rent/19371325-1200-sqft-1-bhk-apartment-on-rent-in-whitefield-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"3G Homes Crimson Layout, Whitefield",Bengaluru,"Kamadhenu residency Whitefeild, 3G Homes Crimson Layout, Whitefield, Bangalore East, Bengaluru",apartment,1,1,1200,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Intercom; Water Supply; Gas Pipeline,21000,42000,1000,false,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,17.5,22210,lower-bound
19371363,housing,https://housing.com/rent/19371363-1200-sqft-1-bhk-apartment-on-rent-in-whitefield-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Phase 1, Whitefield",Bengaluru,"Kamadhenu residency Whitefeild, Phase 1, Whitefield, Bangalore East, Bengaluru",apartment,1,1,1200,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Intercom; Water Supply; Gas Pipeline,22000,44000,0,,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,18.33,22220,lower-bound
19371390,housing,https://housing.com/rent/19371390-1200-sqft-1-bhk-apartment-on-rent-in-kadugodi-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"V S Reddy Colony, Kadugodi",Bengaluru,"kamadhenu residency whitefield kadugodi, V S Reddy Colony, Kadugodi, Bangalore East, Bengaluru",apartment,1,1,1200,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Intercom; Water Supply; Gas Pipeline,22000,44000,0,,0,,,Bachelor,broker,Rakesh Kamble,,carpet area 350 sq.ft; floor & per-listing lease set not in list data; phone login-walled,18.33,22220,lower-bound
19371544,housing,https://housing.com/rent/19371544-1200-sqft-1-rk-apartment-on-rent-in-whitefield-bengaluru-v2,1 RK Fully Furnished Flat,2026-06-18,,"3G Homes Crimson Layout, Whitefield",Bengaluru,"kamadhenu residency whitefield, 3G Homes Crimson Layout, Whitefield, Bangalore East, Bengaluru",apartment,1 RK,1,1200,built-up,,full,0 year,"1 open, 0 closed",Lift; Parking; Power Backup; Intercom; Water Supply; Gas Pipeline,18000,36000,0,,0,,,Bachelor,broker,Rakesh Kamble,,1 RK studio (no separate bedroom); carpet area 300 sq.ft; floor & per-listing lease set not in list data; phone login-walled,15,18180,lower-bound
19375368,housing,https://housing.com/rent/19375368-300-sqft-1-rk-independent-floor-on-rent-in-koramangala-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"5th Block, Koramangala",Bengaluru,"Om Nilayam, 5th Block, Koramangala, South Bangalore, Bengaluru",independent floor,1 RK,1,300,built-up,,full,1 year,"1 open, 0 closed",Parking; Water Supply,15300,55000,1500,false,15300,,,Bachelor,broker,Sri Shirdi Sai properties ,,1 RK studio (no separate bedroom); carpet area 299 sq.ft; floor & per-listing lease set not in list data; phone login-walled,51,18350,lower-bound
19378056,housing,https://housing.com/rent/19378056-600-sqft-1-bhk-independent-floor-on-rent-in-hulimavu-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Krishna Layout, Hulimavu",Bengaluru,"Krishna Layout, Hulimavu, South Bangalore, Bengaluru",independent floor,1,1,600,built-up,,full,4 years,"1 open, 1 closed",Parking; Gated Community; Water Supply,19000,50000,500,false,16000,16000,,Bachelor,broker,B R Associates,,carpet area 590 sq.ft; floor & per-listing lease set not in list data; phone login-walled,31.67,22416.67,full
19393637,housing,https://housing.com/rent/19393637-600-sqft-1-bhk-independent-house-on-rent-in-electronic-city-bengaluru,1 BHK Fully Furnished Independent House,2026-06-18,,"Phase I, Electronic City",Bengaluru,"Shiva, Phase I, Electronic City, South Bangalore, Bengaluru",independent house,1,1,600,built-up,,full,1 year,No Parking,,17100,50000,1000,false,17100,,,Bachelor,broker,VRR PROPERTIES ,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.5,19775,lower-bound
19399942,housing,https://housing.com/rent/19399942-350-sqft-1-rk-apartment-on-rent-in-dodda-nekkundi-bengaluru,1 RK Fully Furnished Flat,2026-06-18,,"Pragathi Layout, Doddanekundi",Bengaluru,"Swarna residency, Pragathi Layout, Doddanekundi, Bangalore East, Bengaluru",apartment,1 RK,1,350,built-up,,full,3 years,"0 open, 1 closed",Parking; Power Backup; Water Supply,15999,31998,1000,false,15999,10000,,Bachelor,broker,MR Properties ,,1 RK studio (no separate bedroom); carpet area 300 sq.ft; floor & per-listing lease set not in list data; phone login-walled,45.71,19325.57,full
19401117,housing,https://housing.com/rent/19401117-850-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"68 felex, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,850,built-up,,full,1 year,"1 open, 1 closed",Lift; Parking; Power Backup; Intercom; Gated Community; Water Supply,19000,36000,0,,18000,,,Bachelor,broker,ADI SHAKTHI REAL ESTATE AGENCY,,carpet area 800 sq.ft; floor & per-listing lease set not in list data; phone login-walled,22.35,20680,lower-bound
19443261,housing,https://housing.com/rent/19443261-700-sqft-1-bhk-apartment-on-rent-in-electronic-city-phase-ii-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Electronic City Phase 2, Bengaluru",Bengaluru,"Balaji enclave 03, Electronic City Phase 2, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,1 year,"2 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,19000,60000,2000,false,19000,19000,,Bachelor,broker,Amber Properties ,,carpet area 450 sq.ft; floor & per-listing lease set not in list data; phone login-walled,27.14,24466.67,full
19444479,housing,https://housing.com/rent/19444479-1500-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,1500,built-up,,full,0 year,"0 open, 2 closed",Parking,19000,45000,0,,0,,,Bachelor,owner,Rahul,,carpet area 1450 sq.ft; floor & per-listing lease set not in list data; phone login-walled,12.67,19225,lower-bound
19445325,housing,https://housing.com/rent/19445325-700-sqft-1-bhk-apartment-on-rent-in-electronic-city-phase-ii-bengaluru,1 BHK Fully Furnished Flat,2026-06-18,,"Electronic City Phase 2, Bengaluru",Bengaluru,"Balaji nest 22, Electronic City Phase 2, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,1 year,"2 open, 1 closed",Lift; Parking; Power Backup; Gated Community; Water Supply,20000,60000,0,,20000,20000,,Bachelor,broker,Amber Properties ,,carpet area 650 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.57,23633.33,full
19456533,housing,https://housing.com/rent/19456533-700-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"S building, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,700,built-up,,full,1 year,"0 open, 1 closed",Lift; Parking; Water Supply,21500,50000,500,false,21500,21500,,Bachelor,broker,V S Real Estate,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,30.71,25833.33,full
19456569,housing,https://housing.com/rent/19456569-600-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"BTM Layout 1, BTM Layout",Bengaluru,"S building, BTM Layout 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,600,built-up,,full,1 year,"0 open, 1 closed",Parking; Water Supply,21600,50000,400,false,21600,21600,,Bachelor,broker,V S Real Estate,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,36,25850,full
19466122,housing,https://housing.com/rent/19466122-650-sqft-1-bhk-apartment-on-rent-in-btm-layout-bengaluru-v2,1 BHK Fully Furnished Flat,2026-06-18,,"Stage 1, BTM Layout",Bengaluru,"Geetha P Apartment, Stage 1, BTM Layout, South Bangalore, Bengaluru",apartment,1,1,650,built-up,,full,1 year,"1 open, 0 closed",Lift; Parking; Water Supply,21000,50000,1000,false,21000,21000,,Bachelor,broker,M S Properties ,,floor & per-listing lease set not in list data; phone login-walled,32.31,25750,full
19470702,housing,https://housing.com/rent/19470702-600-sqft-1-bhk-independent-house-on-rent-in-sadduguntepalya-bengaluru,1 BHK Fully Furnished Independent House,2026-06-18,,"Venkateshwara Layout, S.G. Palya",Bengaluru,"Sri sri, Venkateshwara Layout, S.G. Palya, South Bangalore, Bengaluru",independent house,1,1,600,built-up,,full,5 years,"1 open, 1 closed",Parking,18000,36000,0,,0,,,Bachelor,broker,Bhuvantkreddy,,carpet area 550 sq.ft; floor & per-listing lease set not in list data; phone login-walled,30,18180,lower-bound
19472274,housing,https://housing.com/rent/19472274-700-sqft-1-bhk-independent-floor-on-rent-in-kodathi-bengaluru,1 BHK Fully Furnished Independent Builder Floor,2026-06-18,,"Hadosiddapura, Kodathi",Bengaluru,"NO BROKERAGE, Hadosiddapura, Kodathi, Bangalore East, Bengaluru",independent floor,1,1,700,built-up,,full,0 year,"1 open, 1 closed",Gym; Lift; Parking; Power Backup; Sports Facility; Gated Community; Water Supply,20000,40000,0,,0,,,Bachelor,broker,FlyShelter,,carpet area 500 sq.ft; floor & per-listing lease set not in list data; phone login-walled,28.57,20200,lower-bound
19472348,housing,https://housing.com/rent/19472348-300-sqft-1-rk-independent-floor-on-rent-in-kodathi-bengaluru,1 RK Fully Furnished Independent Builder Floor,2026-06-18,,"Hadosiddapura, Kodathi",Bengaluru,"NO BROKERAGE, Hadosiddapura, Kodathi, Bangalore East, Bengaluru",independent floor,1 RK,1,300,built-up,,full,0 year,"1 open, 1 closed",Gym; Lift; Parking; Power Backup; Sports Facility; Gated Community; Water Supply,13000,26000,0,,13000,,,Bachelor,broker,FlyShelter,,1 RK studio (no separate bedroom); carpet area 250 sq.ft; floor & per-listing lease set not in list data; phone login-walled,43.33,14213.33,lower-bound
