listing_id,source_site,url,title,captured_at,building_name,locality,city,address,property_type,bhk,bathrooms,area,area_basis,floor,furnishing,property_age,parking,amenities,rent,deposit,maintenance,maintenance_included,brokerage,move_in_charges,available_from,tenant_preference,posted_by,contact_name,contact_phone,notes,calc_price_per_sqft,calc_true_monthly_cost,calc_cost_basis
8aa9bb1f9b59af17019b5a0290e42032,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-doddanagamangala-village-bangalore-for-rs-18000/8aa9bb1f9b59af17019b5a0290e42032/detail,1 BHK Flat In Standalone Building for Rent In Doddanagamangala Village,2026-06-18T18:27:14+05:30,,Doddanagamangala Village,Bangalore,"silicon town near Harsha homemade Fast food, Doddanagamangala Village, bangalore",Apartment,1,1,500,built-up,Ground of 6,full,Newly Constructed,Bike,,18000,50000,,true,0,,2026-06-04,Anyone,owner,,,standalone/unnamed building (building_name blank); possession 2026-06-04 in past — effectively available now; via Electronic City search; listed locality Doddanagamangala Village,36.0,18250.0,lower-bound
8aa998b79e6ca461019e6cd1d8f60da2,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city--bangalore-for-rs-18000/8aa998b79e6ca461019e6cd1d8f60da2/detail,1 BHK Flat In Apartment for Rent In Electronic City,2026-06-18T18:27:14+05:30,Apartment,electronic city,Bangalore,"doddhathoguru near apollo pharmacy , electronic city , bangalore",Apartment,1,1,600,built-up,5 of 5,full,Newly Constructed,Bike and Car,,18000,50000,18000,false,0,,2026-05-28,Anyone,owner,,,maintenance Rs18000 >= rent — likely owner data-entry error; calc_true_monthly_cost inflated; possession 2026-05-28 in past — effectively available now; via Electronic City search; listed locality electronic city,30.0,36250.0,lower-bound
8a9fad8798e012bc0198e0646d1921f0,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-16000/8a9fad8798e012bc0198e0646d1921f0/detail,1 BHK House for Rent In Electronic City,2026-06-18T18:27:14+05:30,,Electronic City,Bangalore,"Independent House, Kammassandra Near to Srivanth Green View II Apartments, Electronic City, bangalore",Independent House,1,2,400,built-up,Ground of 5,full,5-10 Years,Bike and Car,Intercom; House keeping; Internet; Lift; Gas pipeline; Fire safety; Park; Shopping center; Power backup; Children's play area; Visitor parking,16000,50000,,true,0,,2026-05-29,Anyone,owner,,,standalone/unnamed building (building_name blank); possession 2026-05-29 in past — effectively available now; via Electronic City search; listed locality Electronic City,40.0,16250.0,lower-bound
8aa9c7b19e3f2749019e3fc4d52e4dd9,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in--electronics-city-phase-1-bangalore-for-rs-20000/8aa9c7b19e3f2749019e3fc4d52e4dd9/detail,1 BHK Flat In Avs Stays for Rent In Electronics City Phase 1,2026-06-18T18:27:14+05:30,Avs Stays,Electronics City Phase 1,Bangalore,"Neeladri Nagar, Electronics City Phase 1, Electronic City, Bengaluru, Karnataka 560100, India, Electronics City Phase 1, bangalore",Apartment,1,1,1200,built-up,1 of 6,full,Newly Constructed,Bike and Car,Security,20000,60000,1500,false,0,,2026-05-21,Anyone,owner,,,possession 2026-05-21 in past — effectively available now; via Electronic City search; listed locality Electronics City Phase 1,16.67,21800.0,lower-bound
8a9fd883831b44cc01831b4b7019009a,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-12000/8a9fd883831b44cc01831b4b7019009a/detail,1 BHK Flat In Standalone Building for Rent In Electronic City,2026-06-18T18:27:14+05:30,,Electronic City,Bangalore,"Phase 1, near wipro, Electronic City, bangalore",Apartment,1,1,700,built-up,Ground of 3,full,Newly Constructed,Car,Gas pipeline; Park; Children's play area; Security; Visitor parking; Water Supply: Corporation & Borewell,12000,24000,,true,0,,2026-05-10,Anyone,owner,,,standalone/unnamed building (building_name blank); possession 2026-05-10 in past — effectively available now; via Electronic City search; listed locality Electronic City,17.14,12120.0,lower-bound
8a9f96038e93c0ae018e9416a3b63075,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in--electronic-city-bangalore-for-rs-18000/8a9f96038e93c0ae018e9416a3b63075/detail,1 BHK Flat In Elegance Enclave for Rent In Electronic City,2026-06-18T18:27:14+05:30,Elegance Enclave,Electronic City,Bangalore,"Bettadasanapura Main Rd near Neo Elite Apartments, Electronic City, bangalore",Apartment,1,1,750,built-up,3 of 5,full,Newly Constructed,Bike,,18000,75000,,true,0,,2025-06-04,Anyone,owner,,,possession 2025-06-04 in past — effectively available now; via Electronic City search; listed locality Electronic City,24.0,18375.0,lower-bound
8a9f9e038ea9089f018ea9134c17036a,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronics-city-phase-1--bangalore-for-rs-17500/8a9f9e038ea9089f018ea9134c17036a/detail,"1 BHK House for Rent In Electronics City Phase 1,",2026-06-18T18:27:14+05:30,,"Electronics City Phase 1,",Bangalore,"Independent House, Neeladri Nagar, near Zolo Chronicle - Best Paying Guest in Electronic City Phase 1, Electronics City Phase 1,, bangalore",Independent House,1,1,340,built-up,4 of 5,full,Newly Constructed,Bike,Water Supply: Corporation,17500,40000,3000,false,0,,2026-05-17,Anyone,owner,,,"standalone/unnamed building (building_name blank); possession 2026-05-17 in past — effectively available now; via Electronic City search; listed locality Electronics City Phase 1,",51.47,20700.0,lower-bound
8aa9a4a79e446b23019e45a679381f96,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-19000/8aa9a4a79e446b23019e45a679381f96/detail,1 BHK Flat In Standalone Building for Rent In Electronic City,2026-06-18T18:27:14+05:30,,Electronic City,Bangalore,"Doddathoguru,near Cure Multispeciality Hospital, Electronic City, bangalore",Apartment,1,1,500,built-up,4 of 6,full,Newly Constructed,Bike and Car,,19000,50000,,true,0,,2026-05-20,Anyone,owner,,,standalone/unnamed building (building_name blank); possession 2026-05-20 in past — effectively available now; via Electronic City search; listed locality Electronic City,38.0,19250.0,lower-bound
8a9faf8599ad2d4c0199ad4924a4040e,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-14000/8a9faf8599ad2d4c0199ad4924a4040e/detail,1 BHK Flat for Rent In Electronic City,2026-06-18T18:27:14+05:30,,Electronic City,Bangalore,"standalone Building, Neeladri Nagar near Comfort Homes Ladies PG, Electronic City, bangalore",Apartment,1,1,500,built-up,3 of 6,full,10+ Years,Bike,,14000,28000,,true,0,,2026-05-16,Anyone,owner,,,standalone/unnamed building (building_name blank); possession 2026-05-16 in past — effectively available now; via Electronic City search; listed locality Electronic City,28.0,14140.0,lower-bound
8a9f830391457fd801914596e1590a07,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-16000/8a9f830391457fd801914596e1590a07/detail,1 BHK Flat In Standardlone Building for Rent In Electronic City,2026-06-18T18:27:14+05:30,Standardlone Building,Electronic City,Bangalore,"Neeladri Nagar, near MAA DURGA RESTAURATNT, Electronic City, bangalore",Apartment,1,1,450,built-up,3 of 4,full,1-3 Years,Bike,,16000,32000,,true,0,,2026-05-16,Anyone,owner,,,possession 2026-05-16 in past — effectively available now; via Electronic City search; listed locality Electronic City,35.56,16160.0,lower-bound
8aa9a9c69ba1c83a019ba1d9fb3c0606,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronics-city-phase-1-bangalore-for-rs-16000/8aa9a9c69ba1c83a019ba1d9fb3c0606/detail,1 BHK Flat In Manasa Residency for Rent In Electronics City Phase 1,2026-06-18T18:27:14+05:30,Manasa Residency,Electronics City Phase 1,Bangalore,"Hulimangala Main Road, near SK Daisy Apartment, Electronics City Phase 1, bangalore",Apartment,1,1,450,built-up,3 of 5,full,Newly Constructed,Bike,Lift; Power backup; Security; Servant room; Water Supply: Borewell,16000,50000,,true,0,,2026-06-23,Anyone,owner,,,via Electronic City search; listed locality Electronics City Phase 1,35.56,16250.0,lower-bound
8aa9b2c99b81ceff019b822cad6618c6,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-electronic-city-bangalore-for-rs-15000/8aa9b2c99b81ceff019b822cad6618c6/detail,1 BHK Flat for Rent In Electronic City,2026-06-18T18:27:14+05:30,,Electronic City,Bangalore,"standalone building, Shantipura Main Rd, near Apollo Pharmacy Shanthi Pura, Electronic City, bangalore",Apartment,1,1,1500,built-up,1 of 3,full,Newly Constructed,Bike,,15000,40000,,true,0,,2026-05-22,Anyone,owner,,,standalone/unnamed building (building_name blank); possession 2026-05-22 in past — effectively available now; via Electronic City search; listed locality Electronic City,10.0,15200.0,lower-bound
8a9f8fc3937b743901937b7e922f0369,nobroker,https://www.nobroker.in/property/1-bhk-apartment-for-rent-in-doddanagamangala-village-bangalore-for-rs-12000/8a9f8fc3937b743901937b7e922f0369/detail,1 BHK Flat In Standalone Building for Rent In Doddanagamangala Village,2026-06-18T18:27:14+05:30,,Doddanagamangala Village,Bangalore,"Rayasandra near Jan aushadhi Kendra, Doddanagamangala Village, bangalore",Apartment,1,1,600,built-up,1 of 4,full,Newly Constructed,Bike,House keeping; Park; Shopping center; Visitor parking; Servant room; Water Supply: Corporation & Borewell,12000,50000,,true,0,,2026-05-16,Company,owner,,,standalone/unnamed building (building_name blank); possession 2026-05-16 in past — effectively available now; via Electronic City search; listed locality Doddanagamangala Village,20.0,12250.0,lower-bound
